dish_id,total_calories,total_mass,ingredients,split,ingr_ids,ingredients_text
dish_1565724269,527.548767,311.0,ingr_0000000380;ingr_0000000028;ingr_0000000036;ingr_0000000514;ingr_0000000161;ingr_0000000518;ingr_0000000291;ingr_0000000520;ingr_0000000133;ingr_0000000027;ingr_0000000122;ingr_0000000524,train,"[380, 28, 36, 514, 161, 518, 291, 520, 133, 27, 122, 524]",pizza chicken spinach (raw) wheat berry olive oil thyme salt lemon juice shallots broccoli garlic parsley
dish_1563812570,369.08429,320.0,ingr_0000000128;ingr_0000000029;ingr_0000000080;ingr_0000000294;ingr_0000000041;ingr_0000000040;ingr_0000000338,train,"[128, 29, 80, 294, 41, 40, 338]",egg whites mixed greens turkey bacon granola blackberries raspberries vinaigrette
dish_1565813414,139.720078,179.0,ingr_0000000122;ingr_0000000291;ingr_0000000126;ingr_0000000201;ingr_0000000161;ingr_0000000050;ingr_0000000036;ingr_0000000189;ingr_0000000073,train,"[122, 291, 126, 201, 161, 50, 36, 189, 73]",garlic salt mustard blueberries olive oil tofu spinach (raw) vinegar radishes
dish_1561148303,119.654999,45.0,ingr_0000000011,train,[11],cheese pizza
dish_1568401064,787.709961,572.0,ingr_0000000027;ingr_0000000029;ingr_0000000028;ingr_0000000042,train,"[27, 29, 28, 42]",broccoli mixed greens chicken avocado
dish_1559844090,168.430008,331.0,ingr_0000000002;ingr_0000000213;ingr_0000000507,train,"[2, 213, 507]",strawberries pears mandarin oranges
dish_1563568292,276.682983,193.0,ingr_0000000205;ingr_0000000011,train,"[205, 11]",corn on the cob cheese pizza
dish_1558723047,31.620001,93.0,ingr_0000000037,train,[37],cantaloupe
dish_1568061174,232.553268,287.0,ingr_0000000038;ingr_0000000021;ingr_0000000291;ingr_0000000011;ingr_0000000161,train,"[38, 21, 291, 11, 161]",pineapple squash salt cheese pizza olive oil
dish_1562086116,290.65802,285.0,ingr_0000000013;ingr_0000000008;ingr_0000000192,train,"[13, 8, 192]",berries scrambled eggs yam
dish_1561661850,648.975952,264.0,ingr_0000000328;ingr_0000000291;ingr_0000000508;ingr_0000000122;ingr_0000000380;ingr_0000000462;ingr_0000000026;ingr_0000000525;ingr_0000000312,train,"[328, 291, 508, 122, 380, 462, 26, 525, 312]",sugar salt soy sauce garlic pizza pork white rice bok choy pepper
dish_1558468632,169.949997,103.0,ingr_0000000028,train,[28],chicken
dish_1562181217,546.484497,199.0,ingr_0000000291;ingr_0000000200;ingr_0000000028;ingr_0000000318;ingr_0000000524;ingr_0000000520;ingr_0000000221;ingr_0000000518;ingr_0000000122,train,"[291, 200, 28, 318, 524, 520, 221, 518, 122]",salt buttermilk chicken flour parsley lemon juice vegetable oil thyme garlic
dish_1563565805,157.493027,360.0,ingr_0000000133;ingr_0000000122;ingr_0000000046;ingr_0000000049;ingr_0000000471;ingr_0000000517;ingr_0000000072;ingr_0000000291;ingr_0000000525;ingr_0000000514;ingr_0000000161;ingr_0000000524;ingr_0000000520;ingr_0000000094;ingr_0000000527,train,"[133, 122, 46, 49, 471, 517, 72, 291, 525, 514, 161, 524, 520, 94, 527]",shallots garlic mushroom fish cherry tomatoes chard kale salt bok choy wheat berry olive oil parsley lemon juice onions chive
dish_1558632990,25.25,101.0,ingr_0000000007,train,[7],cauliflower
dish_1559933818,115.066795,154.0,ingr_0000000291;ingr_0000000012;ingr_0000000122;ingr_0000000126;ingr_0000000189;ingr_0000000016;ingr_0000000161;ingr_0000000425;ingr_0000000029;ingr_0000000213;ingr_0000000312,train,"[291, 12, 122, 126, 189, 16, 161, 425, 29, 213, 312]",salt olives garlic mustard vinegar brussels sprouts olive oil goat cheese mixed greens pears pepper
dish_1566329257,321.025208,537.0,ingr_0000000050;ingr_0000000189;ingr_0000000133;ingr_0000000025;ingr_0000000511;ingr_0000000525;ingr_0000000007;ingr_0000000513;ingr_0000000291;ingr_0000000161;ingr_0000000094,train,"[50, 189, 133, 25, 511, 525, 7, 513, 291, 161, 94]",tofu vinegar shallots beef spinach (cooked) bok choy cauliflower millet salt olive oil onions
dish_1563563467,40.750244,119.0,ingr_0000000525;ingr_0000000161,train,"[525, 161]",bok choy olive oil
dish_1563295360,275.891235,181.0,ingr_0000000004;ingr_0000000008;ingr_0000000161;ingr_0000000027,train,"[4, 8, 161, 27]",bacon scrambled eggs olive oil broccoli
dish_1564688969,239.309998,90.0,ingr_0000000011,train,[11],cheese pizza
dish_1561579933,447.449249,306.0,ingr_0000000291;ingr_0000000031;ingr_0000000161;ingr_0000000521;ingr_0000000094;ingr_0000000033;ingr_0000000319;ingr_0000000201;ingr_0000000028;ingr_0000000133;ingr_0000000511;ingr_0000000520;ingr_0000000189;ingr_0000000517;ingr_0000000025;ingr_0000000428;ingr_0000000124;ingr_0000000126;ingr_0000000341;ingr_0000000514;ingr_0000000519;ingr_0000000471;ingr_0000000513;ingr_0000000525;ingr_0000000012;ingr_0000000030;ingr_0000000122;ingr_0000000518;ingr_0000000441;ingr_0000000515;ingr_0000000046;ingr_0000000516;ingr_0000000338;ingr_0000000312,train,"[291, 31, 161, 521, 94, 33, 319, 201, 28, 133, 511, 520, 189, 517, 25, 428, 124, 126, 341, 514, 519, 471, 513, 525, 12, 30, 122, 518, 441, 515, 46, 516, 338, 312]",salt cucumbers olive oil basil onions bell peppers feta cheese blueberries chicken shallots spinach (cooked) lemon juice vinegar chard beef white wine walnuts mustard cream wheat berry oregano cherry tomatoes millet bok choy olives lettuce garlic thyme butter arugula mushroom rosemary vinaigrette pepper
dish_1561666821,211.78656,170.0,ingr_0000000006;ingr_0000000030;ingr_0000000094;ingr_0000000011;ingr_0000000031;ingr_0000000367;ingr_0000000189;ingr_0000000312;ingr_0000000471;ingr_0000000291;ingr_0000000161;ingr_0000000029,train,"[6, 30, 94, 11, 31, 367, 189, 312, 471, 291, 161, 29]",caesar salad lettuce onions cheese pizza cucumbers lime vinegar pepper cherry tomatoes salt olive oil mixed greens
dish_1558723639,10.25,41.0,ingr_0000000007,train,[7],cauliflower
dish_1558116486,39.329998,57.0,ingr_0000000440,train,[440],grapes
dish_1558381143,182.638,53.0,ingr_0000000039,train,[39],sausage
dish_1565033085,15.4,55.0,ingr_0000000029,train,[29],mixed greens
dish_1562947598,87.720001,258.0,ingr_0000000037,train,[37],cantaloupe
dish_1562615388,360.182037,273.0,ingr_0000000054;ingr_0000000010;ingr_0000000189;ingr_0000000515;ingr_0000000094;ingr_0000000072;ingr_0000000520;ingr_0000000526;ingr_0000000122;ingr_0000000433;ingr_0000000291;ingr_0000000070;ingr_0000000425;ingr_0000000038;ingr_0000000026;ingr_0000000448;ingr_0000000161;ingr_0000000523;ingr_0000000027,train,"[54, 10, 189, 515, 94, 72, 520, 526, 122, 433, 291, 70, 425, 38, 26, 448, 161, 523, 27]",apple steak vinegar arugula onions kale lemon juice mustard greens garlic roasted potatoes salt figs goat cheese pineapple white rice jalapenos olive oil cilantro broccoli
dish_1562009098,70.080002,96.0,ingr_0000000050,train,[50],tofu
dish_1562704564,292.022888,124.0,ingr_0000000133;ingr_0000000011;ingr_0000000511;ingr_0000000161;ingr_0000000291;ingr_0000000189;ingr_0000000094;ingr_0000000513;ingr_0000000525;ingr_0000000025,train,"[133, 11, 511, 161, 291, 189, 94, 513, 525, 25]",shallots cheese pizza spinach (cooked) olive oil salt vinegar onions millet bok choy beef
dish_1560539396,384.044525,417.0,ingr_0000000049;ingr_0000000377;ingr_0000000122;ingr_0000000312;ingr_0000000094;ingr_0000000515;ingr_0000000006;ingr_0000000045;ingr_0000000161;ingr_0000000523;ingr_0000000520;ingr_0000000448;ingr_0000000433;ingr_0000000291;ingr_0000000541,train,"[49, 377, 122, 312, 94, 515, 6, 45, 161, 523, 520, 448, 433, 291, 541]",fish quinoa garlic pepper onions arugula caesar salad carrot olive oil cilantro lemon juice jalapenos roasted potatoes salt tomatillo
dish_1561060558,194.199005,221.0,ingr_0000000038;ingr_0000000525;ingr_0000000016;ingr_0000000050;ingr_0000000011,train,"[38, 525, 16, 50, 11]",pineapple bok choy brussels sprouts tofu cheese pizza
dish_1562688524,215.359985,242.0,ingr_0000000510;ingr_0000000440;ingr_0000000433;ingr_0000000121,train,"[510, 440, 433, 121]",chicken apple sausage grapes roasted potatoes watermelon
dish_1561578417,289.794373,240.0,ingr_0000000161;ingr_0000000031;ingr_0000000094;ingr_0000000007;ingr_0000000511;ingr_0000000006;ingr_0000000513;ingr_0000000525;ingr_0000000338;ingr_0000000133;ingr_0000000189;ingr_0000000011;ingr_0000000030;ingr_0000000033;ingr_0000000012;ingr_0000000291;ingr_0000000025;ingr_0000000319;ingr_0000000471,train,"[161, 31, 94, 7, 511, 6, 513, 525, 338, 133, 189, 11, 30, 33, 12, 291, 25, 319, 471]",olive oil cucumbers onions cauliflower spinach (cooked) caesar salad millet bok choy vinaigrette shallots vinegar cheese pizza lettuce bell peppers olives salt beef feta cheese cherry tomatoes
dish_1558380414,35.880001,52.0,ingr_0000000440,train,[440],grapes
dish_1558640882,32.299999,95.0,ingr_0000000037,train,[37],cantaloupe
dish_1558638163,40.59,99.0,ingr_0000000045,train,[45],carrot
dish_1563567626,291.838776,248.0,ingr_0000000082;ingr_0000000189;ingr_0000000205;ingr_0000000161;ingr_0000000122;ingr_0000000291;ingr_0000000201;ingr_0000000517;ingr_0000000515;ingr_0000000126,train,"[82, 189, 205, 161, 122, 291, 201, 517, 515, 126]",pecans vinegar corn on the cob olive oil garlic salt blueberries chard arugula mustard
dish_1562873790,75.70845,75.0,ingr_0000000291;ingr_0000000030;ingr_0000000367;ingr_0000000161;ingr_0000000094;ingr_0000000031;ingr_0000000189;ingr_0000000471;ingr_0000000312;ingr_0000000029,train,"[291, 30, 367, 161, 94, 31, 189, 471, 312, 29]",salt lettuce lime olive oil onions cucumbers vinegar cherry tomatoes pepper mixed greens
dish_1567023132,59.200001,84.0,ingr_0000000512;ingr_0000000012,train,"[512, 12]",kimchi olives
dish_1558630867,73.839996,142.0,ingr_0000000054,train,[54],apple
dish_1566415591,214.780777,316.0,ingr_0000000514;ingr_0000000027;ingr_0000000043;ingr_0000000517;ingr_0000000471;ingr_0000000049;ingr_0000000291;ingr_0000000133;ingr_0000000122;ingr_0000000527;ingr_0000000524;ingr_0000000520;ingr_0000000161,train,"[514, 27, 43, 517, 471, 49, 291, 133, 122, 527, 524, 520, 161]",wheat berry broccoli green beans chard cherry tomatoes fish salt shallots garlic chive parsley lemon juice olive oil
dish_1563811515,298.119385,491.0,ingr_0000000161;ingr_0000000128;ingr_0000000039;ingr_0000000437;ingr_0000000037;ingr_0000000475,train,"[161, 128, 39, 437, 37, 475]",olive oil egg whites sausage sweet potato cantaloupe salsa
dish_1558719377,73.839996,142.0,ingr_0000000054,train,[54],apple
dish_1559674689,63.720001,177.0,ingr_0000000112,train,[112],honeydew melons
dish_1559061675,24.900002,83.0,ingr_0000000121,train,[121],watermelon
dish_1561492182,250.165695,171.0,ingr_0000000036;ingr_0000000189;ingr_0000000073;ingr_0000000194;ingr_0000000122;ingr_0000000291;ingr_0000000126;ingr_0000000161;ingr_0000000201,train,"[36, 189, 73, 194, 122, 291, 126, 161, 201]",spinach (raw) vinegar radishes fried rice garlic salt mustard olive oil blueberries
dish_1564159520,227.220001,42.0,ingr_0000000004,train,[4],bacon
dish_1557853429,330.152985,276.0,ingr_0000000002;ingr_0000000179;ingr_0000000192,train,"[2, 179, 192]",strawberries eggs yam
dish_1560455059,25.550001,134.0,ingr_0000000471;ingr_0000000347;ingr_0000000034;ingr_0000000031,train,"[471, 347, 34, 31]",cherry tomatoes baby carrots celery cucumbers
dish_1558459945,73.839996,142.0,ingr_0000000054,train,[54],apple
dish_1563220143,425.514618,327.0,ingr_0000000036;ingr_0000000392;ingr_0000000514;ingr_0000000148;ingr_0000000471;ingr_0000000244;ingr_0000000027;ingr_0000000291;ingr_0000000122;ingr_0000000518;ingr_0000000021;ingr_0000000161,train,"[36, 392, 514, 148, 471, 244, 27, 291, 122, 518, 21, 161]",spinach (raw) pepperoni pizza wheat berry parmesan cheese cherry tomatoes chicken breast broccoli salt garlic thyme squash olive oil
dish_1560360148,587.794006,317.0,ingr_0000000008;ingr_0000000039;ingr_0000000495;ingr_0000000013;ingr_0000000264,train,"[8, 39, 495, 13, 264]",scrambled eggs sausage cream cheese berries bagels
dish_1564502063,497.719971,92.0,ingr_0000000004,train,[4],bacon
dish_1562947436,282.382019,242.0,ingr_0000000013;ingr_0000000039;ingr_0000000038,train,"[13, 39, 38]",berries sausage pineapple
dish_1563898880,643.618408,441.0,ingr_0000000073;ingr_0000000008;ingr_0000000475;ingr_0000000189;ingr_0000000004;ingr_0000000126;ingr_0000000031;ingr_0000000161;ingr_0000000122;ingr_0000000033;ingr_0000000291;ingr_0000000027,train,"[73, 8, 475, 189, 4, 126, 31, 161, 122, 33, 291, 27]",radishes scrambled eggs salsa vinegar bacon mustard cucumbers olive oil garlic bell peppers salt broccoli
dish_1566415520,74.824753,143.0,ingr_0000000161;ingr_0000000043,train,"[161, 43]",olive oil green beans
dish_1562784347,315.988464,264.0,ingr_0000000291;ingr_0000000524;ingr_0000000520;ingr_0000000473;ingr_0000000161;ingr_0000000526;ingr_0000000380;ingr_0000000133;ingr_0000000205;ingr_0000000515;ingr_0000000335;ingr_0000000054;ingr_0000000122;ingr_0000000153,train,"[291, 524, 520, 473, 161, 526, 380, 133, 205, 515, 335, 54, 122, 153]",salt parsley lemon juice cranberries olive oil mustard greens pizza shallots corn on the cob arugula eggplant apple garlic bulgur
dish_1558636514,16.02,89.0,ingr_0000000471,train,[471],cherry tomatoes
dish_1561404505,543.92334,442.0,ingr_0000000471;ingr_0000000122;ingr_0000000161;ingr_0000000031;ingr_0000000514;ingr_0000000007;ingr_0000000291;ingr_0000000045;ingr_0000000029;ingr_0000000189;ingr_0000000010;ingr_0000000463;ingr_0000000027;ingr_0000000367;ingr_0000000312,train,"[471, 122, 161, 31, 514, 7, 291, 45, 29, 189, 10, 463, 27, 367, 312]",cherry tomatoes garlic olive oil cucumbers wheat berry cauliflower salt carrot mixed greens vinegar steak beets broccoli lime pepper
dish_1558724723,39.200001,112.0,ingr_0000000027,train,[27],broccoli
dish_1564086624,217.292999,131.0,ingr_0000000011;ingr_0000000205,train,"[11, 205]",cheese pizza corn on the cob
dish_1562689519,169.540009,173.0,ingr_0000000001,train,[1],cottage cheese
dish_1558640513,153.845993,245.0,ingr_0000000045;ingr_0000000054;ingr_0000000205,train,"[45, 54, 205]",carrot apple corn on the cob
dish_1558639588,121.401001,21.0,ingr_0000000077,train,[77],almonds
dish_1564588483,175.746002,51.0,ingr_0000000039,train,[39],sausage
dish_1558029518,137.751007,111.0,ingr_0000000192,train,[192],yam
dish_1563811490,268.829376,390.0,ingr_0000000161;ingr_0000000039;ingr_0000000037;ingr_0000000437;ingr_0000000128,train,"[161, 39, 37, 437, 128]",olive oil sausage cantaloupe sweet potato egg whites
dish_1562691538,49.919998,96.0,ingr_0000000128,train,[128],egg whites
dish_1563307488,538.035156,247.0,ingr_0000000498;ingr_0000000161;ingr_0000000291;ingr_0000000025;ingr_0000000189;ingr_0000000508;ingr_0000000203;ingr_0000000094;ingr_0000000072;ingr_0000000535;ingr_0000000027;ingr_0000000122;ingr_0000000026,train,"[498, 161, 291, 25, 189, 508, 203, 94, 72, 535, 27, 122, 26]",orange juice olive oil salt beef vinegar soy sauce chili onions kale green onions broccoli garlic white rice
dish_1558721904,74.360001,143.0,ingr_0000000054,train,[54],apple
dish_1559245848,59.689999,127.0,ingr_0000000058,train,[58],orange
dish_1562950895,137.818542,144.0,ingr_0000000437;ingr_0000000161,train,"[437, 161]",sweet potato olive oil
dish_1563219009,388.359711,202.0,ingr_0000000026;ingr_0000000122;ingr_0000000034;ingr_0000000515;ingr_0000000392;ingr_0000000462;ingr_0000000291;ingr_0000000516;ingr_0000000524;ingr_0000000094;ingr_0000000485;ingr_0000000161,train,"[26, 122, 34, 515, 392, 462, 291, 516, 524, 94, 485, 161]",white rice garlic celery arugula pepperoni pizza pork salt rosemary parsley onions zucchini olive oil
dish_1559242066,26.053925,53.0,ingr_0000000291;ingr_0000000312;ingr_0000000045;ingr_0000000161,train,"[291, 312, 45, 161]",salt pepper carrot olive oil
dish_1564518542,342.378204,234.0,ingr_0000000094;ingr_0000000520;ingr_0000000122;ingr_0000000133;ingr_0000000511;ingr_0000000045;ingr_0000000029;ingr_0000000030;ingr_0000000471;ingr_0000000312;ingr_0000000046;ingr_0000000155;ingr_0000000335;ingr_0000000161;ingr_0000000367;ingr_0000000031;ingr_0000000291;ingr_0000000011;ingr_0000000092;ingr_0000000377;ingr_0000000189;ingr_0000000021,train,"[94, 520, 122, 133, 511, 45, 29, 30, 471, 312, 46, 155, 335, 161, 367, 31, 291, 11, 92, 377, 189, 21]",onions lemon juice garlic shallots spinach (cooked) carrot mixed greens lettuce cherry tomatoes pepper mushroom chicken thighs eggplant olive oil lime cucumbers salt cheese pizza wine quinoa vinegar squash
dish_1562689548,216.540009,267.0,ingr_0000000038;ingr_0000000001,train,"[38, 1]",pineapple cottage cheese
dish_1566931179,204.369385,263.0,ingr_0000000291;ingr_0000000029;ingr_0000000095;ingr_0000000122;ingr_0000000161;ingr_0000000524;ingr_0000000463;ingr_0000000042;ingr_0000000189;ingr_0000000007,train,"[291, 29, 95, 122, 161, 524, 463, 42, 189, 7]",salt mixed greens artichokes garlic olive oil parsley beets avocado vinegar cauliflower
dish_1556575446,103.299995,152.0,ingr_0000000012;ingr_0000000016;ingr_0000000034,train,"[12, 16, 34]",olives brussels sprouts celery
dish_1558723695,95.489998,90.0,ingr_0000000205,train,[205],corn on the cob
dish_1566934401,435.902863,344.0,ingr_0000000527;ingr_0000000542;ingr_0000000094;ingr_0000000033;ingr_0000000049;ingr_0000000095;ingr_0000000291;ingr_0000000011;ingr_0000000312;ingr_0000000524;ingr_0000000515;ingr_0000000102;ingr_0000000161;ingr_0000000122;ingr_0000000367,train,"[527, 542, 94, 33, 49, 95, 291, 11, 312, 524, 515, 102, 161, 122, 367]",chive white beans onions bell peppers fish artichokes salt cheese pizza pepper parsley arugula snow peas olive oil garlic lime
dish_1565711296,43.349998,110.0,ingr_0000000037;ingr_0000000440,train,"[37, 440]",cantaloupe grapes
dish_1560543525,83.43,187.0,ingr_0000000012;ingr_0000000032;ingr_0000000006,train,"[12, 32, 6]",olives tomatoes caesar salad
dish_1563389786,640.137939,564.0,ingr_0000000471;ingr_0000000045;ingr_0000000105;ingr_0000000033;ingr_0000000161;ingr_0000000094,train,"[471, 45, 105, 33, 161, 94]",cherry tomatoes carrot grilled chicken bell peppers olive oil onions
dish_1563481061,541.200073,350.0,ingr_0000000092;ingr_0000000341;ingr_0000000046;ingr_0000000094;ingr_0000000161;ingr_0000000122;ingr_0000000518;ingr_0000000291;ingr_0000000471;ingr_0000000074;ingr_0000000434;ingr_0000000517;ingr_0000000036;ingr_0000000189;ingr_0000000126;ingr_0000000031;ingr_0000000025;ingr_0000000070,train,"[92, 341, 46, 94, 161, 122, 518, 291, 471, 74, 434, 517, 36, 189, 126, 31, 25, 70]",wine cream mushroom onions olive oil garlic thyme salt cherry tomatoes pasta sour cream chard spinach (raw) vinegar mustard cucumbers beef figs
dish_1558459602,2.07,9.0,ingr_0000000036,train,[36],spinach (raw)
dish_1565118999,200.386719,288.0,ingr_0000000033;ingr_0000000094;ingr_0000000031;ingr_0000000030;ingr_0000000319;ingr_0000000012;ingr_0000000471;ingr_0000000338,train,"[33, 94, 31, 30, 319, 12, 471, 338]",bell peppers onions cucumbers lettuce feta cheese olives cherry tomatoes vinaigrette
dish_1562860700,23.5,47.0,ingr_0000000038,train,[38],pineapple
